parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,,Geomean
TP,TP1779 ,,,1779,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,40,,,Truman,Truman 1,,,
TP,TP1780 ,,,1780,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,42,,,Truman,Truman 1,,,
TP,TP1781 ,,,1781,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,42,,,Truman,Truman 1,,,
TP,TP1488 ,,,1488,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,41,,,Truman,Truman 1,,,
TP,TP1489 ,,,1489,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,41,,,Truman,Truman 1,,,
TP,TP1490 ,,,1490,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,41,,,Truman,Truman 1,,,
TP,TP1515 ,,,1515,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,44,,,Truman,Truman 1,,,
TP,TP1516 ,,,1516,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,42,,,Truman,Truman 1,,,
TP,TP1517 ,,,1517,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,44,,,Truman,Truman 1,,,
TP,TP1512 ,,,1512,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,43,,,Truman,Truman 1,,,
TP,TP1513 ,,,1513,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,44,,,Truman,Truman 1,,,
TP,TP1514 ,,,1514,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,43,,,Truman,Truman 1,,,
TP,TP1563 ,,,1563,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,46,,,Truman,Truman 1,,,
TP,TP1564 ,,,1564,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,46,,,Truman,Truman 1,,,
TP,TP1565 ,,,1565,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,47,,,Truman,Truman 1,,,
TP,TP1560 ,,,1560,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,46,,,Truman,Truman 1,,,
TP,TP1561 ,,,1561,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,46,,,Truman,Truman 1,,,
TP,TP1562 ,,,1562,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,46,,,Truman,Truman 1,,,
TP,TP160 ,,,160,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,162,,,Atkinson,Atkinson 1,,,
TP,TP161 ,,,161,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,163,,,Atkinson,Atkinson 1,,,
TP,TP162 ,,,162,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,163,,,Atkinson,Atkinson 1,,,
TP,TP463 ,,,463,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,69,,,Atkinson,Atkinson 1,,,
TP,TP464 ,,,464,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,71,,,Atkinson,Atkinson 1,,,
TP,TP465 ,,,465,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,65,,,Atkinson,Atkinson 1,,,
TP,TP460 ,,,460,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,63,,,Atkinson,Atkinson 1,,,
TP,TP461 ,,,461,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,64,,,Atkinson,Atkinson 1,,,
TP,TP462 ,,,462,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,68,,,Atkinson,Atkinson 1,,,
TP,TP850 ,,,850,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,61,,,Atkinson,Atkinson 1,,,
TP,TP851 ,,,851,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,62,,,Atkinson,Atkinson 1,,,
TP,TP852 ,,,852,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,61,,,Atkinson,Atkinson 1,,,
TP,TP847 ,,,847,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,60,,,Atkinson,Atkinson 1,,,
TP,TP848 ,,,848,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,62,,,Atkinson,Atkinson 1,,,
TP,TP849 ,,,849,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,63,,,Atkinson,Atkinson 1,,,
TP,TP1233 ,,,1233,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,69,,,Atkinson,Atkinson 1,,,
TP,TP1234 ,,,1234,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,70,,,Atkinson,Atkinson 1,,,
TP,TP1235 ,,,1235,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,69,,,Atkinson,Atkinson 1,,,
TP,TP1230 ,,,1230,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,68,,,Atkinson,Atkinson 1,,,
TP,TP1231 ,,,1231,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,69,,,Atkinson,Atkinson 1,,,
TP,TP1232 ,,,1232,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,71,,,Atkinson,Atkinson 1,,,
TP,TP151 ,,,151,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,30,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP152 ,,,152,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,29,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP153 ,,,153,092,EPI,2024-05-28,12:47:00 PM,0,4.042,,ug/L,29,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP148 ,,,148,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,26,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP149 ,,,149,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,29,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP150 ,,,150,092,SURF,2024-05-28,12:47:00 PM,0,0,,ug/L,25,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP632 ,,,632,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,29,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP633 ,,,633,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,28,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1716 ,,,1716,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,27,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1717 ,,,1717,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,27,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1718 ,,,1718,092,EPI,2024-06-27,10:50:00 AM,0,4.04,,ug/L,28,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP628 ,,,628,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,23,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP629 ,,,629,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,24,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP630 ,,,630,092,SURF,2024-06-27,10:50:00 AM,0,0,,ug/L,23,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP838 ,,,838,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,24,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP839 ,,,839,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,25,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP840 ,,,840,092,EPI,2024-07-15,12:52:00 PM,0,6.282,,ug/L,25,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP835 ,,,835,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,23,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP836 ,,,836,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,24,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP837 ,,,837,092,SURF,2024-07-15,12:52:00 PM,0,0,,ug/L,23,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1227 ,,,1227,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,20,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1228 ,,,1228,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,21,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1229 ,,,1229,092,EPI,2024-08-05,12:29:00 PM,0,2.562,,ug/L,21,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1224 ,,,1224,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,20,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1225 ,,,1225,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,20,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP1226 ,,,1226,092,SURF,2024-08-05,12:29:00 PM,0,0,,ug/L,20,,,Pomme_De_Terre,Pomme de Terre 1,,,
TP,TP910 ,,,910,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP911 ,,,911,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,15,,,Stockton,Stockton 1,,,
TP,TP912 ,,,912,093,EPI,2024-07-16,12:20:00 PM,0,7.5,,ug/L,13,,,Stockton,Stockton 1,,,
TP,TP907 ,,,907,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,11,,,Stockton,Stockton 1,,,
TP,TP908 ,,,908,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,12,,,Stockton,Stockton 1,,,
TP,TP909 ,,,909,093,SURF,2024-07-16,12:20:00 PM,0,0,,ug/L,11,,,Stockton,Stockton 1,,,
TP,TP1302 ,,,1302,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,12,,,Stockton,Stockton 1,,,
TP,TP1303 ,,,1303,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,13,,,Stockton,Stockton 1,,,
TP,TP1304 ,,,1304,093,EPI,2024-08-07,1:34:00 PM,0,3.68,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP1299 ,,,1299,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,12,,,Stockton,Stockton 1,,,
TP,TP1300 ,,,1300,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,11,,,Stockton,Stockton 1,,,
TP,TP1301 ,,,1301,093,SURF,2024-08-07,1:34:00 PM,0,0,,ug/L,11,,,Stockton,Stockton 1,,,
TP,TP1509 ,,,1509,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP1510 ,,,1510,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP1511 ,,,1511,093,EPI,2024-08-27,2:37:00 PM,0,7.75,,ug/L,15,,,Stockton,Stockton 1,,,
TP,TP1506 ,,,1506,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,15,,,Stockton,Stockton 1,,,
TP,TP1507 ,,,1507,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,16,,,Stockton,Stockton 1,,,
TP,TP1508 ,,,1508,093,SURF,2024-08-27,2:37:00 PM,0,0,,ug/L,16,,,Stockton,Stockton 1,,,
TP,TP1533 ,,,1533,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,16,,,Stockton,Stockton 1,,,
TP,TP1534 ,,,1534,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,16,,,Stockton,Stockton 1,,,
TP,TP1535 ,,,1535,093,EPI,2024-09-03,2:35:00 PM,0,2.1,,ug/L,15,,,Stockton,Stockton 1,,,
TP,TP1530 ,,,1530,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP1531 ,,,1531,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,15,,,Stockton,Stockton 1,,,
TP,TP1532 ,,,1532,093,SURF,2024-09-03,2:35:00 PM,0,0,,ug/L,14,,,Stockton,Stockton 1,,,
TP,TP139 ,,,139,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,15,,,Fellows,Fellows 1,,,
TP,TP140 ,,,140,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,16,,,Fellows,Fellows 1,,,
TP,TP141 ,,,141,096,EPI,2024-05-28,3:12:00 PM,0,2.525,,ug/L,16,,,Fellows,Fellows 1,,,
TP,TP136 ,,,136,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,16,,,Fellows,Fellows 1,,,
TP,TP137 ,,,137,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,15,,,Fellows,Fellows 1,,,
TP,TP138 ,,,138,096,SURF,2024-05-28,3:12:00 PM,0,0,,ug/L,15,,,Fellows,Fellows 1,,,
TP,TP445 ,,,445,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,25,,,Fellows,Fellows 1,,,
TP,TP446 ,,,446,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,24,,,Fellows,Fellows 1,,,
TP,TP447 ,,,447,096,EPI,2024-06-18,3:04:00 PM,0,2.58,,ug/L,25,,,Fellows,Fellows 1,,,
TP,TP442 ,,,442,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,26,,,Fellows,Fellows 1,,,
TP,TP443 ,,,443,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,24,,,Fellows,Fellows 1,,,
TP,TP444 ,,,444,096,SURF,2024-06-18,3:04:00 PM,0,0,,ug/L,25,,,Fellows,Fellows 1,,,
TP,TP760 ,,,760,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,17,,,Fellows,Fellows 1,,,
TP,TP761 ,,,761,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,17,,,Fellows,Fellows 1,,,
TP,TP762 ,,,762,096,EPI,2024-07-15,3:22:00 PM,0,2.266,,ug/L,17,,,Fellows,Fellows 1,,,
TP,TP751 ,,,751,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,14,,,Fellows,Fellows 1,,,
TP,TP752 ,,,752,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,14,,,Fellows,Fellows 1,,,
TP,TP753 ,,,753,096,SURF,2024-07-15,3:22:00 PM,0,0,,ug/L,14,,,Fellows,Fellows 1,,,
TP,TP1221 ,,,1221,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,12,,,Fellows,Fellows 1,,,
TP,TP1222 ,,,1222,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,13,,,Fellows,Fellows 1,,,
TP,TP1223 ,,,1223,096,EPI,2024-08-05,2:57:00 PM,0,1.766,,ug/L,16,,,Fellows,Fellows 1,,,
TP,TP1218 ,,,1218,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,15,,,Fellows,Fellows 1,,,
TP,TP1219 ,,,1219,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,15,,,Fellows,Fellows 1,,,
TP,TP1220 ,,,1220,096,SURF,2024-08-05,2:57:00 PM,0,0,,ug/L,11,,,Fellows,Fellows 1,,,
TP,TP223 ,,,223,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,13,,,Table_Rock,Table Rock 1,,,
TP,TP224 ,,,224,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,13,,,Table_Rock,Table Rock 1,,,
TP,TP225 ,,,225,098,EPI,2024-05-23,1:51:00 PM,0,4.8,,ug/L,15,,,Table_Rock,Table Rock 1,,,
TP,TP220 ,,,220,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,15,,,Table_Rock,Table Rock 1,,,
TP,TP221 ,,,221,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,14,,,Table_Rock,Table Rock 1,,,
TP,TP222 ,,,222,098,SURF,2024-05-23,1:51:00 PM,0,0,,ug/L,11,,,Table_Rock,Table Rock 1,,,
TP,TP894 ,,,894,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,10,,,Table_Rock,Table Rock 1,,,
TP,TP895 ,,,895,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,10,,,Table_Rock,Table Rock 1,,,
TP,TP896 ,,,896,098,EPI,2024-07-24,12:58:00 PM,0,6.25,,ug/L,10,,,Table_Rock,Table Rock 1,,,
TP,TP891 ,,,891,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,9,,,Table_Rock,Table Rock 1,,,
TP,TP892 ,,,892,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,10,,,Table_Rock,Table Rock 1,,,
TP,TP893 ,,,893,098,SURF,2024-07-24,12:58:00 PM,0,0,,ug/L,9,,,Table_Rock,Table Rock 1,,,
TP,TP1572 ,,,1572,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,9,,,Table_Rock,Table Rock 1,,,
TP,TP1573 ,,,1573,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,9,,,Table_Rock,Table Rock 1,,,
TP,TP1574 ,,,1574,098,EPI,2024-09-24,9:54:00 AM,0,12,,ug/L,9,,,Table_Rock,Table Rock 1,,,
TP,TP1575 ,,,1575,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,8,,,Table_Rock,Table Rock 1,,,
TP,TP1576 ,,,1576,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,7,,,Table_Rock,Table Rock 1,,,
TP,TP1577 ,,,1577,098,SURF,2024-09-24,9:54:00 AM,0,0,,ug/L,7,,,Table_Rock,Table Rock 1,,,
TP,TP314 ,,,314,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP315 ,,,315,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP1641 ,,,1641,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,16,,,Little_Prairie,Little Prairie 1,,,
TP,TP1642 ,,,1642,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,17,,,Little_Prairie,Little Prairie 1,,,
TP,TP1643 ,,,1643,110,EPI,2024-06-07,6:34:00 PM,0,1.5,,ug/L,20,,,Little_Prairie,Little Prairie 1,,,
TP,TP310 ,,,310,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,15,,,Little_Prairie,Little Prairie 1,RPD or range or CV of replicates exceeds established control,,
TP,TP311 ,,,311,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,18,,,Little_Prairie,Little Prairie 1,RPD or range or CV of replicates exceeds established control,,
TP,TP1638 ,,,1638,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,13,,,Little_Prairie,Little Prairie 1,RPD or range or CV of replicates exceeds established control,,
TP,TP1639 ,,,1639,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,14,,,Little_Prairie,Little Prairie 1,RPD or range or CV of replicates exceeds established control,,
TP,TP1640 ,,,1640,110,SURF,2024-06-07,6:34:00 PM,0,0,,ug/L,15,,,Little_Prairie,Little Prairie 1,RPD or range or CV of replicates exceeds established control,,
TP,TP655 ,,,655,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,21,,,Little_Prairie,Little Prairie 1,,,
TP,TP656 ,,,656,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,23,,,Little_Prairie,Little Prairie 1,,,
TP,TP657 ,,,657,110,EPI,2024-06-26,4:07:00 PM,0,1.555,,ug/L,23,,,Little_Prairie,Little Prairie 1,,,
TP,TP652 ,,,652,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,21,,,Little_Prairie,Little Prairie 1,,,
TP,TP653 ,,,653,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,23,,,Little_Prairie,Little Prairie 1,,,
TP,TP654 ,,,654,110,SURF,2024-06-26,4:07:00 PM,0,0,,ug/L,20,,,Little_Prairie,Little Prairie 1,,,
TP,TP1042 ,,,1042,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,16,,,Little_Prairie,Little Prairie 1,,,
TP,TP1043 ,,,1043,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,16,,,Little_Prairie,Little Prairie 1,,,
TP,TP1044 ,,,1044,110,EPI,2024-07-24,3:39:00 PM,0,2.094,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP897 ,,,897,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,16,,,Little_Prairie,Little Prairie 1,,,
TP,TP898 ,,,898,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,17,,,Little_Prairie,Little Prairie 1,,,
TP,TP899 ,,,899,110,SURF,2024-07-24,3:39:00 PM,0,0,,ug/L,17,,,Little_Prairie,Little Prairie 1,,,
TP,TP1476 ,,,1476,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,19,,,Little_Prairie,Little Prairie 1,,,
TP,TP1477 ,,,1477,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,19,,,Little_Prairie,Little Prairie 1,,,
TP,TP1478 ,,,1478,110,EPI,2024-08-14,3:17:00 PM,0,2.586,,ug/L,19,,,Little_Prairie,Little Prairie 1,,,
TP,TP1473 ,,,1473,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP1474 ,,,1474,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP1475 ,,,1475,110,SURF,2024-08-14,3:17:00 PM,0,0,,ug/L,18,,,Little_Prairie,Little Prairie 1,,,
TP,TP259 ,,,259,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,8,,,Shayne,Shayne 1,,,
TP,TP260 ,,,260,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,9,,,Shayne,Shayne 1,,,
TP,TP261 ,,,261,112,EPI,2024-06-06,2:41:00 PM,0,2.656,,ug/L,9,,,Shayne,Shayne 1,,,
TP,TP256 ,,,256,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,8,,,Shayne,Shayne 1,,,
TP,TP257 ,,,257,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,8,,,Shayne,Shayne 1,,,
TP,TP258 ,,,258,112,SURF,2024-06-06,2:41:00 PM,0,0,,ug/L,9,,,Shayne,Shayne 1,,,
TP,TP601 ,,,601,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,8,,,Shayne,Shayne 1,,,
TP,TP602 ,,,602,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP603 ,,,603,112,EPI,2024-06-25,2:57:00 PM,0,2.787,,ug/L,3,,,Shayne,Shayne 1,,,
TP,TP598 ,,,598,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,3,,,Shayne,Shayne 1,,,
TP,TP599 ,,,599,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP600 ,,,600,112,SURF,2024-06-25,2:57:00 PM,0,0,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1021 ,,,1021,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,3,,,Shayne,Shayne 1,,,
TP,TP1022 ,,,1022,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,3,,,Shayne,Shayne 1,,,
TP,TP1023 ,,,1023,112,EPI,2024-07-23,2:27:00 PM,0,4.073,,ug/L,3,,,Shayne,Shayne 1,,,
TP,TP1018 ,,,1018,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1019 ,,,1019,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1020 ,,,1020,112,SURF,2024-07-23,2:27:00 PM,0,0,,ug/L,8,,,Shayne,Shayne 1,,,
TP,TP1401 ,,,1401,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP1402 ,,,1402,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP1403 ,,,1403,112,EPI,2024-08-13,1:18:00 PM,0,5.025,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP1398 ,,,1398,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,6,,,Shayne,Shayne 1,,,
TP,TP1399 ,,,1399,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,6,,,Shayne,Shayne 1,,,
TP,TP1400 ,,,1400,112,SURF,2024-08-13,1:18:00 PM,0,0,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP1542 ,,,1542,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1543 ,,,1543,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1544 ,,,1544,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1545 ,,,1545,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,4,,,Shayne,Shayne 1,,,
TP,TP1546 ,,,1546,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP1547 ,,,1547,112,EPI,2024-09-05,2:40:00 PM,0,4.902,,ug/L,5,,,Shayne,Shayne 1,,,
TP,TP121 ,,,121,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,49,,,Henry_Sever,Henry Sever 1,,,
TP,TP122 ,,,122,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,52,,,Henry_Sever,Henry Sever 1,,,
TP,TP123 ,,,123,114,EPI,2024-05-22,2:52:00 PM,0,2.25,,ug/L,49,,,Henry_Sever,Henry Sever 1,,,
TP,TP118 ,,,118,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,47,,,Henry_Sever,Henry Sever 1,,,
TP,TP119 ,,,119,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,49,,,Henry_Sever,Henry Sever 1,,,
TP,TP120 ,,,120,114,SURF,2024-05-22,2:52:00 PM,0,0,,ug/L,48,,,Henry_Sever,Henry Sever 1,,,
TP,TP418 ,,,418,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,57,,,Henry_Sever,Henry Sever 1,,,
TP,TP419 ,,,419,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,59,,,Henry_Sever,Henry Sever 1,,,
TP,TP420 ,,,420,114,EPI,2024-06-12,2:19:00 PM,0,1.05,,ug/L,57,,,Henry_Sever,Henry Sever 1,,,
TP,TP415 ,,,415,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,56,,,Henry_Sever,Henry Sever 1,,,
TP,TP416 ,,,416,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,59,,,Henry_Sever,Henry Sever 1,,,
TP,TP417 ,,,417,114,SURF,2024-06-12,2:19:00 PM,0,0,,ug/L,56,,,Henry_Sever,Henry Sever 1,,,
