parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,
TN,TN1752 ,,,1752,072,EPI,2024-08-06,12:46:00 PM,0,7.394,,ug/L,1080,,,Smithville,Smithville 1,RPD or range or CV of replicates exceeds established control,
TN,TN1288 ,,,1288,072,SURF,2024-08-06,12:46:00 PM,0,0,,ug/L,950,,,Smithville,Smithville 1,,
TN,TN1289 ,,,1289,072,SURF,2024-08-06,12:46:00 PM,0,0,,ug/L,950,,,Smithville,Smithville 1,,
TN,TN1290 ,,,1290,072,SURF,2024-08-06,12:46:00 PM,0,0,,ug/L,910,,,Smithville,Smithville 1,,
TN,TN1477 ,,,1477,072,EPI,2024-08-20,2:49:00 PM,0,5.75,,ug/L,960,,,Smithville,Smithville 1,,
TN,TN1478 ,,,1478,072,EPI,2024-08-20,2:49:00 PM,0,5.75,,ug/L,1020,,,Smithville,Smithville 1,,
TN,TN1479 ,,,1479,072,EPI,2024-08-20,2:49:00 PM,0,5.75,,ug/L,1020,,,Smithville,Smithville 1,,
TN,TN1474 ,,,1474,072,SURF,2024-08-20,2:49:00 PM,0,0,,ug/L,980,,,Smithville,Smithville 1,,
TN,TN1475 ,,,1475,072,SURF,2024-08-20,2:49:00 PM,0,0,,ug/L,990,,,Smithville,Smithville 1,,
TN,TN1476 ,,,1476,072,SURF,2024-08-20,2:49:00 PM,0,0,,ug/L,1030,,,Smithville,Smithville 1,,
TN,TN1564 ,,,1564,072,EPI,2024-09-12,2:26:00 PM,0,0.907,,ug/L,1010,,,Smithville,Smithville 1,,
TN,TN1565 ,,,1565,072,EPI,2024-09-12,2:26:00 PM,0,0.907,,ug/L,1020,,,Smithville,Smithville 1,,
TN,TN1566 ,,,1566,072,EPI,2024-09-12,2:26:00 PM,0,0.907,,ug/L,1040,,,Smithville,Smithville 1,,
TN,TN1561 ,,,1561,072,SURF,2024-09-12,2:26:00 PM,0,0,,ug/L,1060,,,Smithville,Smithville 1,,
TN,TN1562 ,,,1562,072,SURF,2024-09-12,2:26:00 PM,0,0,,ug/L,1100,,,Smithville,Smithville 1,,
TN,TN1563 ,,,1563,072,SURF,2024-09-12,2:26:00 PM,0,0,,ug/L,1100,,,Smithville,Smithville 1,,
TN,TN73 ,,,73,074,EPI,2024-05-30,8:00:00 AM,0,1.445,,ug/L,740,,,Watkins_Mill,Watkins Mill 1,,
TN,TN74 ,,,74,074,EPI,2024-05-30,8:00:00 AM,0,1.445,,ug/L,700,,,Watkins_Mill,Watkins Mill 1,,
TN,TN75 ,,,75,074,EPI,2024-05-30,8:00:00 AM,0,1.445,,ug/L,660,,,Watkins_Mill,Watkins Mill 1,,
TN,TN70 ,,,70,074,SURF,2024-05-30,8:00:00 AM,0,0,,ug/L,670,,,Watkins_Mill,Watkins Mill 1,,
TN,TN71 ,,,71,074,SURF,2024-05-30,8:00:00 AM,0,0,,ug/L,680,,,Watkins_Mill,Watkins Mill 1,,
TN,TN72 ,,,72,074,SURF,2024-05-30,8:00:00 AM,0,0,,ug/L,680,,,Watkins_Mill,Watkins Mill 1,,
TN,TN523 ,,,523,074,EPI,2024-06-20,8:02:00 AM,0,2.504,,ug/L,740,,,Watkins_Mill,Watkins Mill 1,,
TN,TN524 ,,,524,074,EPI,2024-06-20,8:02:00 AM,0,2.504,,ug/L,750,,,Watkins_Mill,Watkins Mill 1,,
TN,TN525 ,,,525,074,EPI,2024-06-20,8:02:00 AM,0,2.504,,ug/L,750,,,Watkins_Mill,Watkins Mill 1,,
TN,TN520 ,,,520,074,SURF,2024-06-20,8:02:00 AM,0,0,,ug/L,730,,,Watkins_Mill,Watkins Mill 1,,
TN,TN521 ,,,521,074,SURF,2024-06-20,8:02:00 AM,0,0,,ug/L,780,,,Watkins_Mill,Watkins Mill 1,,
TN,TN522 ,,,522,074,SURF,2024-06-20,8:02:00 AM,0,0,,ug/L,730,,,Watkins_Mill,Watkins Mill 1,,
TN,TN919 ,,,919,074,EPI,2024-07-17,7:50:00 AM,0,2.557,,ug/L,830,,,Watkins_Mill,Watkins Mill 1,,
TN,TN920 ,,,920,074,EPI,2024-07-17,7:50:00 AM,0,2.557,,ug/L,810,,,Watkins_Mill,Watkins Mill 1,,
TN,TN921 ,,,921,074,EPI,2024-07-17,7:50:00 AM,0,2.557,,ug/L,820,,,Watkins_Mill,Watkins Mill 1,,
TN,TN916 ,,,916,074,SURF,2024-07-17,7:50:00 AM,0,0,,ug/L,860,,,Watkins_Mill,Watkins Mill 1,RPD or range or CV of replicates exceeds established control,
TN,TN918 ,,,918,074,SURF,2024-07-17,7:50:00 AM,0,0,,ug/L,840,,,Watkins_Mill,Watkins Mill 1,RPD or range or CV of replicates exceeds established control,
TN,TN1723 ,,,1723,074,SURF,2024-07-17,7:50:00 AM,0,0,,ug/L,740,,,Watkins_Mill,Watkins Mill 1,RPD or range or CV of replicates exceeds established control,
TN,TN1724 ,,,1724,074,SURF,2024-07-17,7:50:00 AM,0,0,,ug/L,720,,,Watkins_Mill,Watkins Mill 1,RPD or range or CV of replicates exceeds established control,
TN,TN1725 ,,,1725,074,SURF,2024-07-17,7:50:00 AM,0,0,,ug/L,710,,,Watkins_Mill,Watkins Mill 1,RPD or range or CV of replicates exceeds established control,
TN,TN1333 ,,,1333,074,EPI,2024-08-07,8:27:00 AM,0,3.024,,ug/L,890,,,Watkins_Mill,Watkins Mill 1,,
TN,TN1334 ,,,1334,074,EPI,2024-08-07,8:27:00 AM,0,3.024,,ug/L,920,,,Watkins_Mill,Watkins Mill 1,,
TN,TN1335 ,,,1335,074,EPI,2024-08-07,8:27:00 AM,0,3.024,,ug/L,880,,,Watkins_Mill,Watkins Mill 1,,
TN,TN1330 ,,,1330,074,SURF,2024-08-07,8:27:00 AM,0,0,,ug/L,880,,,Watkins_Mill,Watkins Mill 1,,
TN,TN1331 ,,,1331,074,SURF,2024-08-07,8:27:00 AM,0,0,,ug/L,930,,,Watkins_Mill,Watkins Mill 1,,
TN,TN1332 ,,,1332,074,SURF,2024-08-07,8:27:00 AM,0,0,,ug/L,900,,,Watkins_Mill,Watkins Mill 1,,
TN,TN517 ,,,517,078,EPI,2024-06-20,11:39:00 AM,0,3.264,,ug/L,990,,,Hamilton_City,Hamilton City 1,,
TN,TN518 ,,,518,078,EPI,2024-06-20,11:39:00 AM,0,3.264,,ug/L,1000,,,Hamilton_City,Hamilton City 1,,
TN,TN519 ,,,519,078,EPI,2024-06-20,11:39:00 AM,0,3.264,,ug/L,1000,,,Hamilton_City,Hamilton City 1,,
TN,TN514 ,,,514,078,SURF,2024-06-20,11:39:00 AM,0,0,,ug/L,1040,,,Hamilton_City,Hamilton City 1,,
TN,TN515 ,,,515,078,SURF,2024-06-20,11:39:00 AM,0,0,,ug/L,1020,,,Hamilton_City,Hamilton City 1,,
TN,TN516 ,,,516,078,SURF,2024-06-20,11:39:00 AM,0,0,,ug/L,1040,,,Hamilton_City,Hamilton City 1,,
TN,TN925 ,,,925,078,EPI,2024-07-17,12:03:00 PM,0,2.813,,ug/L,1270,,,Hamilton_City,Hamilton City 1,,
TN,TN926 ,,,926,078,EPI,2024-07-17,12:03:00 PM,0,2.813,,ug/L,1290,,,Hamilton_City,Hamilton City 1,,
TN,TN927 ,,,927,078,EPI,2024-07-17,12:03:00 PM,0,2.813,,ug/L,1270,,,Hamilton_City,Hamilton City 1,,
TN,TN928 ,,,928,078,SURF,2024-07-17,12:03:00 PM,0,0,,ug/L,1020,,,Hamilton_City,Hamilton City 1,,
TN,TN929 ,,,929,078,SURF,2024-07-17,12:03:00 PM,0,0,,ug/L,1030,,,Hamilton_City,Hamilton City 1,,
TN,TN930 ,,,930,078,SURF,2024-07-17,12:03:00 PM,0,0,,ug/L,1020,,,Hamilton_City,Hamilton City 1,,
TN,TN1339 ,,,1339,078,EPI,2024-08-07,12:10:00 PM,0,3.75,,ug/L,980,,,Hamilton_City,Hamilton City 1,,
TN,TN1340 ,,,1340,078,EPI,2024-08-07,12:10:00 PM,0,3.75,,ug/L,950,,,Hamilton_City,Hamilton City 1,,
TN,TN1341 ,,,1341,078,EPI,2024-08-07,12:10:00 PM,0,3.75,,ug/L,940,,,Hamilton_City,Hamilton City 1,,
TN,TN1336 ,,,1336,078,SURF,2024-08-07,12:10:00 PM,0,0,,ug/L,910,,,Hamilton_City,Hamilton City 1,,
TN,TN1337 ,,,1337,078,SURF,2024-08-07,12:10:00 PM,0,0,,ug/L,930,,,Hamilton_City,Hamilton City 1,,
TN,TN1338 ,,,1338,078,SURF,2024-08-07,12:10:00 PM,0,0,,ug/L,940,,,Hamilton_City,Hamilton City 1,,
TN,TN1516 ,,,1516,078,EPI,2024-08-28,1:47:00 PM,0,0,,ug/L,1150,,,Hamilton_City,Hamilton City 1,,
TN,TN1517 ,,,1517,078,EPI,2024-08-28,1:47:00 PM,0,0,,ug/L,1180,,,Hamilton_City,Hamilton City 1,,
TN,TN1518 ,,,1518,078,EPI,2024-08-28,1:47:00 PM,0,0,,ug/L,1160,,,Hamilton_City,Hamilton City 1,,
TN,TN1513 ,,,1513,078,SURF,2024-08-28,1:47:00 PM,0,0,,ug/L,1070,,,Hamilton_City,Hamilton City 1,,
TN,TN1514 ,,,1514,078,SURF,2024-08-28,1:47:00 PM,0,0,,ug/L,1120,,,Hamilton_City,Hamilton City 1,,
TN,TN1515 ,,,1515,078,SURF,2024-08-28,1:47:00 PM,0,0,,ug/L,1170,,,Hamilton_City,Hamilton City 1,,
TN,TN79 ,,,79,081,EPI,2024-05-30,9:53:00 AM,0,3.011,,ug/L,920,,,Pony_Express,Pony Express 1,,
TN,TN80 ,,,80,081,EPI,2024-05-30,9:53:00 AM,0,3.011,,ug/L,1000,,,Pony_Express,Pony Express 1,,
TN,TN81 ,,,81,081,EPI,2024-05-30,9:53:00 AM,0,3.011,,ug/L,1010,,,Pony_Express,Pony Express 1,,
TN,TN76 ,,,76,081,SURF,2024-05-30,9:53:00 AM,0,0,,ug/L,950,,,Pony_Express,Pony Express 1,,
TN,TN77 ,,,77,081,SURF,2024-05-30,9:53:00 AM,0,0,,ug/L,930,,,Pony_Express,Pony Express 1,,
TN,TN78 ,,,78,081,SURF,2024-05-30,9:53:00 AM,0,0,,ug/L,930,,,Pony_Express,Pony Express 1,,
TN,TN535 ,,,535,081,EPI,2024-06-20,9:04:00 AM,0,3.937,,ug/L,920,,,Pony_Express,Pony Express 1,,
TN,TN536 ,,,536,081,EPI,2024-06-20,9:04:00 AM,0,3.937,,ug/L,910,,,Pony_Express,Pony Express 1,,
TN,TN537 ,,,537,081,EPI,2024-06-20,9:04:00 AM,0,3.937,,ug/L,930,,,Pony_Express,Pony Express 1,,
TN,TN532 ,,,532,081,SURF,2024-06-20,9:04:00 AM,0,0,,ug/L,850,,,Pony_Express,Pony Express 1,,
TN,TN533 ,,,533,081,SURF,2024-06-20,9:04:00 AM,0,0,,ug/L,860,,,Pony_Express,Pony Express 1,,
TN,TN534 ,,,534,081,SURF,2024-06-20,9:04:00 AM,0,0,,ug/L,870,,,Pony_Express,Pony Express 1,,
TN,TN937 ,,,937,081,EPI,2024-07-17,9:43:00 AM,0,2.52,,ug/L,1000,,,Pony_Express,Pony Express 1,,
TN,TN938 ,,,938,081,EPI,2024-07-17,9:43:00 AM,0,2.52,,ug/L,990,,,Pony_Express,Pony Express 1,,
TN,TN939 ,,,939,081,EPI,2024-07-17,9:43:00 AM,0,2.52,,ug/L,1000,,,Pony_Express,Pony Express 1,,
TN,TN934 ,,,934,081,SURF,2024-07-17,9:43:00 AM,0,0,,ug/L,1010,,,Pony_Express,Pony Express 1,,
TN,TN935 ,,,935,081,SURF,2024-07-17,9:43:00 AM,0,0,,ug/L,1070,,,Pony_Express,Pony Express 1,,
TN,TN936 ,,,936,081,SURF,2024-07-17,9:43:00 AM,0,0,,ug/L,1080,,,Pony_Express,Pony Express 1,,
TN,TN1315 ,,,1315,081,EPI,2024-08-07,10:07:00 AM,0,3.059,,ug/L,1350,,,Pony_Express,Pony Express 1,,
TN,TN1316 ,,,1316,081,EPI,2024-08-07,10:07:00 AM,0,3.059,,ug/L,1290,,,Pony_Express,Pony Express 1,,
TN,TN1317 ,,,1317,081,EPI,2024-08-07,10:07:00 AM,0,3.059,,ug/L,1410,,,Pony_Express,Pony Express 1,,
TN,TN1312 ,,,1312,081,SURF,2024-08-07,10:07:00 AM,0,0,,ug/L,1270,,,Pony_Express,Pony Express 1,,
TN,TN1313 ,,,1313,081,SURF,2024-08-07,10:07:00 AM,0,0,,ug/L,1250,,,Pony_Express,Pony Express 1,,
TN,TN1314 ,,,1314,081,SURF,2024-08-07,10:07:00 AM,0,0,,ug/L,1370,,,Pony_Express,Pony Express 1,,
TN,TN85 ,,,85,087,EPI,2024-05-30,1:57:00 PM,0,2,,ug/L,590,,,Brookfield,Brookfield 1,,
TN,TN86 ,,,86,087,EPI,2024-05-30,1:57:00 PM,0,2,,ug/L,590,,,Brookfield,Brookfield 1,,
TN,TN87 ,,,87,087,EPI,2024-05-30,1:57:00 PM,0,2,,ug/L,560,,,Brookfield,Brookfield 1,,
TN,TN82 ,,,82,087,SURF,2024-05-30,1:57:00 PM,0,0,,ug/L,580,,,Brookfield,Brookfield 1,,
TN,TN83 ,,,83,087,SURF,2024-05-30,1:57:00 PM,0,0,,ug/L,580,,,Brookfield,Brookfield 1,,
TN,TN84 ,,,84,087,SURF,2024-05-30,1:57:00 PM,0,0,,ug/L,570,,,Brookfield,Brookfield 1,,
TN,TN547 ,,,547,087,EPI,2024-06-20,3:12:00 PM,0,2.877,,ug/L,520,,,Brookfield,Brookfield 1,,
TN,TN549 ,,,549,087,EPI,2024-06-20,3:12:00 PM,0,2.877,,ug/L,530,,,Brookfield,Brookfield 1,,
TN,TN1693 ,,,1693,087,EPI,2024-06-20,3:12:00 PM,0,2.877,,ug/L,520,,,Brookfield,Brookfield 1,,
TN,TN1694 ,,,1694,087,EPI,2024-06-20,3:12:00 PM,0,2.877,,ug/L,530,,,Brookfield,Brookfield 1,,
TN,TN1695 ,,,1695,087,EPI,2024-06-20,3:12:00 PM,0,2.877,,ug/L,530,,,Brookfield,Brookfield 1,,
TN,TN544 ,,,544,087,SURF,2024-06-20,3:12:00 PM,0,0,,ug/L,550,,,Brookfield,Brookfield 1,,
TN,TN545 ,,,545,087,SURF,2024-06-20,3:12:00 PM,0,0,,ug/L,530,,,Brookfield,Brookfield 1,,
TN,TN546 ,,,546,087,SURF,2024-06-20,3:12:00 PM,0,0,,ug/L,560,,,Brookfield,Brookfield 1,,
TN,TN943 ,,,943,087,EPI,2024-07-17,3:25:00 PM,0,2.079,,ug/L,550,,,Brookfield,Brookfield 1,,
TN,TN944 ,,,944,087,EPI,2024-07-17,3:25:00 PM,0,2.079,,ug/L,570,,,Brookfield,Brookfield 1,,
TN,TN945 ,,,945,087,EPI,2024-07-17,3:25:00 PM,0,2.079,,ug/L,590,,,Brookfield,Brookfield 1,,
TN,TN940 ,,,940,087,SURF,2024-07-17,3:25:00 PM,0,0,,ug/L,650,,,Brookfield,Brookfield 1,,
TN,TN941 ,,,941,087,SURF,2024-07-17,3:25:00 PM,0,0,,ug/L,600,,,Brookfield,Brookfield 1,,
TN,TN942 ,,,942,087,SURF,2024-07-17,3:25:00 PM,0,0,,ug/L,600,,,Brookfield,Brookfield 1,,
TN,TN1273 ,,,1273,087,EPI,2024-08-07,3:07:00 PM,0,3.038,,ug/L,670,,,Brookfield,Brookfield 1,,
TN,TN1274 ,,,1274,087,EPI,2024-08-07,3:07:00 PM,0,3.038,,ug/L,590,,,Brookfield,Brookfield 1,,
TN,TN1275 ,,,1275,087,EPI,2024-08-07,3:07:00 PM,0,3.038,,ug/L,590,,,Brookfield,Brookfield 1,,
TN,TN1270 ,,,1270,087,SURF,2024-08-07,3:07:00 PM,0,0,,ug/L,660,,,Brookfield,Brookfield 1,,
TN,TN1271 ,,,1271,087,SURF,2024-08-07,3:07:00 PM,0,0,,ug/L,650,,,Brookfield,Brookfield 1,,
TN,TN1272 ,,,1272,087,SURF,2024-08-07,3:07:00 PM,0,0,,ug/L,650,,,Brookfield,Brookfield 1,,
TN,TN10 ,,,10,088,EPI,2024-05-15,12:43:00 PM,0,1.8,,ug/L,1020,,,Marceline_South,Marceline (South) 1,,
TN,TN11 ,,,11,088,EPI,2024-05-15,12:43:00 PM,0,1.8,,ug/L,1000,,,Marceline_South,Marceline (South) 1,,
TN,TN12 ,,,12,088,EPI,2024-05-15,12:43:00 PM,0,1.8,,ug/L,1040,,,Marceline_South,Marceline (South) 1,,
TN,TN7 ,,,7,088,SURF,2024-05-15,12:43:00 PM,0,0,,ug/L,930,,,Marceline_South,Marceline (South) 1,,
TN,TN8 ,,,8,088,SURF,2024-05-15,12:43:00 PM,0,0,,ug/L,910,,,Marceline_South,Marceline (South) 1,,
TN,TN9 ,,,9,088,SURF,2024-05-15,12:43:00 PM,0,0,,ug/L,940,,,Marceline_South,Marceline (South) 1,,
TN,TN679 ,,,679,088,EPI,2024-06-28,11:10:00 AM,0,1.5,,ug/L,860,,,Marceline_South,Marceline (South) 1,,
TN,TN680 ,,,680,088,EPI,2024-06-28,11:10:00 AM,0,1.5,,ug/L,910,,,Marceline_South,Marceline (South) 1,,
TN,TN681 ,,,681,088,EPI,2024-06-28,11:10:00 AM,0,1.5,,ug/L,880,,,Marceline_South,Marceline (South) 1,,
TN,TN676 ,,,676,088,SURF,2024-06-28,11:10:00 AM,0,0,,ug/L,850,,,Marceline_South,Marceline (South) 1,,
TN,TN677 ,,,677,088,SURF,2024-06-28,11:10:00 AM,0,0,,ug/L,860,,,Marceline_South,Marceline (South) 1,,
TN,TN678 ,,,678,088,SURF,2024-06-28,11:10:00 AM,0,0,,ug/L,870,,,Marceline_South,Marceline (South) 1,,
TN,TN1057 ,,,1057,088,EPI,2024-07-22,11:31:00 AM,0,0,,ug/L,920,,,Marceline_South,Marceline (South) 1,,
TN,TN1058 ,,,1058,088,EPI,2024-07-22,11:31:00 AM,0,0,,ug/L,940,,,Marceline_South,Marceline (South) 1,,
TN,TN1059 ,,,1059,088,EPI,2024-07-22,11:31:00 AM,0,0,,ug/L,930,,,Marceline_South,Marceline (South) 1,,
TN,TN1054 ,,,1054,088,SURF,2024-07-22,11:31:00 AM,0,0,,ug/L,920,,,Marceline_South,Marceline (South) 1,,
TN,TN1055 ,,,1055,088,SURF,2024-07-22,11:31:00 AM,0,0,,ug/L,1010,,,Marceline_South,Marceline (South) 1,,
TN,TN1056 ,,,1056,088,SURF,2024-07-22,11:31:00 AM,0,0,,ug/L,940,,,Marceline_South,Marceline (South) 1,,
TN,TN1441 ,,,1441,088,EPI,2024-08-13,10:26:00 AM,0,3.76,,ug/L,920,,,Marceline_South,Marceline (South) 1,,
TN,TN1442 ,,,1442,088,EPI,2024-08-13,10:26:00 AM,0,3.76,,ug/L,940,,,Marceline_South,Marceline (South) 1,,
TN,TN1443 ,,,1443,088,EPI,2024-08-13,10:26:00 AM,0,3.76,,ug/L,920,,,Marceline_South,Marceline (South) 1,,
TN,TN1438 ,,,1438,088,SURF,2024-08-13,10:26:00 AM,0,0,,ug/L,890,,,Marceline_South,Marceline (South) 1,,
TN,TN1439 ,,,1439,088,SURF,2024-08-13,10:26:00 AM,0,0,,ug/L,930,,,Marceline_South,Marceline (South) 1,,
TN,TN1440 ,,,1440,088,SURF,2024-08-13,10:26:00 AM,0,0,,ug/L,870,,,Marceline_South,Marceline (South) 1,,
TN,TN1549 ,,,1549,088,EPI,2024-09-10,4:48:00 PM,0,4.117,,ug/L,840,,,Marceline_South,Marceline (South) 1,,
TN,TN1550 ,,,1550,088,EPI,2024-09-10,4:48:00 PM,0,4.117,,ug/L,820,,,Marceline_South,Marceline (South) 1,,
TN,TN1551 ,,,1551,088,EPI,2024-09-10,4:48:00 PM,0,4.117,,ug/L,830,,,Marceline_South,Marceline (South) 1,,
TN,TN1552 ,,,1552,088,SURF,2024-09-10,4:48:00 PM,0,0,,ug/L,840,,,Marceline_South,Marceline (South) 1,,
TN,TN1553 ,,,1553,088,SURF,2024-09-10,4:48:00 PM,0,0,,ug/L,850,,,Marceline_South,Marceline (South) 1,,
TN,TN1554 ,,,1554,088,SURF,2024-09-10,4:48:00 PM,0,0,,ug/L,880,,,Marceline_South,Marceline (South) 1,,
TN,TN817 ,,,817,089,EPI,2024-07-10,4:43:00 PM,0,0,,ug/L,700,,,Truman,Truman 1,,
TN,TN818 ,,,818,089,EPI,2024-07-10,4:43:00 PM,0,0,,ug/L,700,,,Truman,Truman 1,,
TN,TN819 ,,,819,089,EPI,2024-07-10,4:43:00 PM,0,0,,ug/L,720,,,Truman,Truman 1,,
TN,TN814 ,,,814,089,SURF,2024-07-10,4:43:00 PM,0,0,,ug/L,680,,,Truman,Truman 1,,
TN,TN815 ,,,815,089,SURF,2024-07-10,4:43:00 PM,0,0,,ug/L,680,,,Truman,Truman 1,,
TN,TN816 ,,,816,089,SURF,2024-07-10,4:43:00 PM,0,0,,ug/L,680,,,Truman,Truman 1,,
TN,TN1168 ,,,1168,089,EPI,2024-07-30,2:28:00 PM,0,0,,ug/L,720,,,Truman,Truman 1,,
TN,TN1169 ,,,1169,089,EPI,2024-07-30,2:28:00 PM,0,0,,ug/L,740,,,Truman,Truman 1,,
TN,TN1170 ,,,1170,089,EPI,2024-07-30,2:28:00 PM,0,0,,ug/L,750,,,Truman,Truman 1,,
TN,TN1165 ,,,1165,089,SURF,2024-07-30,2:28:00 PM,0,0,,ug/L,730,,,Truman,Truman 1,,
TN,TN1166 ,,,1166,089,SURF,2024-07-30,2:28:00 PM,0,0,,ug/L,770,,,Truman,Truman 1,,
TN,TN1167 ,,,1167,089,SURF,2024-07-30,2:28:00 PM,0,0,,ug/L,720,,,Truman,Truman 1,,
TN,TN1303 ,,,1303,089,EPI,2024-08-07,10:43:00 AM,0,5.788,,ug/L,770,,,Truman,Truman 1,,
TN,TN1304 ,,,1304,089,EPI,2024-08-07,10:43:00 AM,0,5.788,,ug/L,810,,,Truman,Truman 1,,
TN,TN1305 ,,,1305,089,EPI,2024-08-07,10:43:00 AM,0,5.788,,ug/L,840,,,Truman,Truman 1,,
TN,TN1300 ,,,1300,089,SURF,2024-08-07,10:43:00 AM,0,0,,ug/L,820,,,Truman,Truman 1,,
TN,TN1301 ,,,1301,089,SURF,2024-08-07,10:43:00 AM,0,0,,ug/L,790,,,Truman,Truman 1,,
TN,TN1302 ,,,1302,089,SURF,2024-08-07,10:43:00 AM,0,0,,ug/L,830,,,Truman,Truman 1,,
TN,TN1483 ,,,1483,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,620,,,Truman,Truman 1,,
TN,TN1484 ,,,1484,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,670,,,Truman,Truman 1,,
TN,TN1485 ,,,1485,089,EPI,2024-08-21,12:44:00 PM,0,9.08,,ug/L,630,,,Truman,Truman 1,,
TN,TN1480 ,,,1480,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,610,,,Truman,Truman 1,,
TN,TN1481 ,,,1481,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,670,,,Truman,Truman 1,,
TN,TN1482 ,,,1482,089,SURF,2024-08-21,12:44:00 PM,0,0,,ug/L,640,,,Truman,Truman 1,,
TN,TN1510 ,,,1510,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,640,,,Truman,Truman 1,,
TN,TN1511 ,,,1511,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,640,,,Truman,Truman 1,,
TN,TN1512 ,,,1512,089,EPI,2024-08-27,5:50:00 PM,0,0.651,,ug/L,680,,,Truman,Truman 1,,
TN,TN1507 ,,,1507,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,760,,,Truman,Truman 1,,
TN,TN1508 ,,,1508,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,750,,,Truman,Truman 1,,
TN,TN1509 ,,,1509,089,SURF,2024-08-27,5:50:00 PM,0,0,,ug/L,760,,,Truman,Truman 1,,
TN,TN1558 ,,,1558,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,600,,,Truman,Truman 1,,
TN,TN1559 ,,,1559,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,620,,,Truman,Truman 1,,
TN,TN1560 ,,,1560,089,EPI,2024-09-11,12:18:00 PM,0,6.75,,ug/L,630,,,Truman,Truman 1,,
TN,TN1555 ,,,1555,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,730,,,Truman,Truman 1,,
TN,TN1556 ,,,1556,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,790,,,Truman,Truman 1,,
TN,TN1557 ,,,1557,089,SURF,2024-09-11,12:18:00 PM,0,0,,ug/L,750,,,Truman,Truman 1,,
TN,TN160 ,,,160,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,1610,,,Atkinson,Atkinson 1,,
TN,TN161 ,,,161,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,1600,,,Atkinson,Atkinson 1,,
TN,TN162 ,,,162,091,EPI,2024-05-28,6:07:00 PM,0,0,,ug/L,1640,,,Atkinson,Atkinson 1,,
TN,TN463 ,,,463,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,790,,,Atkinson,Atkinson 1,,
TN,TN464 ,,,464,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,810,,,Atkinson,Atkinson 1,,
TN,TN465 ,,,465,091,EPI,2024-06-18,5:33:00 PM,0,2.826,,ug/L,810,,,Atkinson,Atkinson 1,,
TN,TN460 ,,,460,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,820,,,Atkinson,Atkinson 1,,
TN,TN461 ,,,461,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,790,,,Atkinson,Atkinson 1,,
TN,TN462 ,,,462,091,SURF,2024-06-18,5:33:00 PM,0,0,,ug/L,780,,,Atkinson,Atkinson 1,,
TN,TN848 ,,,848,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,890,,,Atkinson,Atkinson 1,,
TN,TN849 ,,,849,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,930,,,Atkinson,Atkinson 1,,
TN,TN850 ,,,850,091,EPI,2024-07-15,5:54:00 PM,0,2.033,,ug/L,910,,,Atkinson,Atkinson 1,,
TN,TN845 ,,,845,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,900,,,Atkinson,Atkinson 1,,
TN,TN846 ,,,846,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,930,,,Atkinson,Atkinson 1,,
TN,TN847 ,,,847,091,SURF,2024-07-15,5:54:00 PM,0,0,,ug/L,910,,,Atkinson,Atkinson 1,,
TN,TN1228 ,,,1228,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,1060,,,Atkinson,Atkinson 1,,
TN,TN1229 ,,,1229,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,1060,,,Atkinson,Atkinson 1,,
TN,TN1230 ,,,1230,091,EPI,2024-08-05,5:39:00 PM,0,1.007,,ug/L,1080,,,Atkinson,Atkinson 1,,
TN,TN1225 ,,,1225,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,1020,,,Atkinson,Atkinson 1,,
TN,TN1226 ,,,1226,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,1070,,,Atkinson,Atkinson 1,,
TN,TN1227 ,,,1227,091,SURF,2024-08-05,5:39:00 PM,0,0,,ug/L,1100,,,Atkinson,Atkinson 1,,
